metric,value,step
agent0/rewards/,-0.82613605260849,35276.0
agent0/rewards/,-0.43971583247184753,35280.0
agent0/rewards/,-0.9416547417640686,35284.0
agent0/rewards/,-0.8799933791160583,35288.0
agent0/rewards/,-0.6158080101013184,35292.0
agent0/rewards/,-0.638029932975769,35296.0
agent0/rewards/,-0.9706189036369324,35300.0
agent0/rewards/,-0.8056881427764893,35304.0
agent0/rewards/,-0.6556454300880432,35308.0
agent0/rewards/,-0.9513900876045227,35312.0
agent0/rewards/,-0.624803364276886,35316.0
agent0/rewards/,-0.712838351726532,35320.0
agent0/rewards/,-0.8001935482025146,35324.0
agent0/rewards/,-0.9582257270812988,35328.0
agent0/rewards/,-0.6765710711479187,35332.0
agent0/rewards/,-0.7050039172172546,35336.0
agent0/rewards/,-0.7081493735313416,35340.0
agent0/rewards/,-0.7795670628547668,35344.0
agent0/rewards/,-0.7934713959693909,35348.0
agent0/rewards/,-0.7545574903488159,35352.0
agent0/rewards/,-0.5354877710342407,35356.0
agent0/rewards/,-0.6682074069976807,35360.0
agent0/rewards/,-0.8411056995391846,35364.0
agent0/rewards/,-0.5441992282867432,35368.0
agent0/rewards/,-0.844333827495575,35372.0
agent0/rewards/,-0.5416089296340942,35376.0
agent0/rewards/,-0.43913307785987854,35380.0
agent0/rewards/,-0.35388827323913574,35384.0
agent0/rewards/,-0.723860502243042,35388.0
agent0/rewards/,-0.8900867104530334,35392.0
agent0/rewards/,-0.6683685779571533,35396.0
agent0/rewards/,-0.3845999538898468,35400.0
agent0/rewards/,-0.6512153148651123,35404.0
agent0/rewards/,-0.7612009644508362,35408.0
agent0/rewards/,-0.8303283452987671,35412.0
agent0/rewards/,-0.5447286367416382,35416.0
agent0/rewards/,-0.7763351202011108,35420.0
agent0/rewards/,-0.9007816910743713,35424.0
agent0/rewards/,-0.9219965934753418,35428.0
agent0/rewards/,-0.5446302890777588,35432.0
agent0/rewards/,-0.6947989463806152,35436.0
agent0/rewards/,-0.7735591530799866,35440.0
agent0/rewards/,-0.7189186811447144,35444.0
agent0/rewards/,-0.39888545870780945,35448.0
agent0/rewards/,-0.8360450863838196,35452.0
agent0/rewards/,-0.5068762302398682,35456.0
agent0/rewards/,-0.8488604426383972,35460.0
agent0/rewards/,-0.9351343512535095,35464.0
agent0/rewards/,-0.8775087594985962,35468.0
agent0/rewards/,-1.0688410997390747,35472.0
agent0/rewards/,-0.6244233250617981,35476.0
agent0/rewards/,-0.5085330605506897,35480.0
agent0/rewards/,-0.5243998169898987,35484.0
agent0/rewards/,-0.5590298771858215,35488.0
agent0/rewards/,-0.4443630278110504,35492.0
agent0/rewards/,-0.7705720067024231,35496.0
agent0/rewards/,-0.6828519701957703,35500.0
agent0/rewards/,-0.3896303176879883,35504.0
agent0/rewards/,-0.6379244923591614,35508.0
agent0/rewards/,-0.48400336503982544,35512.0
agent0/rewards/,-0.8028898239135742,35516.0
agent0/rewards/,-0.42201003432273865,35520.0
agent0/rewards/,-0.7157115936279297,35524.0
agent0/rewards/,-0.4512924551963806,35528.0
agent0/rewards/,-0.9881191849708557,35532.0
agent0/rewards/,-0.5450479388237,35536.0
agent0/rewards/,-0.5083754658699036,35540.0
agent0/rewards/,-0.5693600177764893,35544.0
agent0/rewards/,-1.0003405809402466,35548.0
agent0/rewards/,-0.6776305437088013,35552.0
agent0/rewards/,-0.7498608827590942,35556.0
agent0/rewards/,-0.5822754502296448,35560.0
agent0/rewards/,-0.793598473072052,35564.0
agent0/rewards/,-0.6369778513908386,35568.0
agent0/rewards/,-0.6000577211380005,35572.0
agent0/rewards/,-0.8077037930488586,35576.0
agent0/rewards/,-0.7811681628227234,35580.0
agent0/rewards/,-0.6976146697998047,35584.0
agent0/rewards/,-0.742595374584198,35588.0
agent0/rewards/,-0.8358346819877625,35592.0
agent0/rewards/,-0.9988952279090881,35596.0
agent0/rewards/,-1.1193565130233765,35600.0
agent0/rewards/,-0.7160958051681519,35604.0
agent0/rewards/,-0.46170175075531006,35608.0
agent0/rewards/,-0.8642136454582214,35612.0
agent0/rewards/,-0.5790887475013733,35616.0
agent0/rewards/,-0.31464511156082153,35620.0
agent0/rewards/,-0.7118667364120483,35624.0
agent0/rewards/,-1.0100195407867432,35628.0
agent0/rewards/,-0.5421603322029114,35632.0
agent0/rewards/,-0.5150429606437683,35636.0
agent0/rewards/,-0.6727482080459595,35640.0
agent0/rewards/,-0.8168985843658447,35644.0
agent0/rewards/,-0.8339866995811462,35648.0
agent0/rewards/,-0.7523013353347778,35652.0
agent0/rewards/,-0.7679461240768433,35656.0
agent0/rewards/,-0.7554597854614258,35660.0
agent0/rewards/,-0.842265784740448,35664.0
agent0/rewards/,-0.6062353253364563,35668.0
agent0/rewards/,-0.7054933309555054,35672.0
agent0/rewards/,-0.7081325054168701,35676.0
agent0/rewards/,-0.6480662822723389,35680.0
agent0/rewards/,-0.8424127697944641,35684.0
agent0/rewards/,-0.5549055933952332,35688.0
agent0/rewards/,-0.37819746136665344,35692.0
agent0/rewards/,-0.5231452584266663,35696.0
agent0/rewards/,-0.48528623580932617,35700.0
agent0/rewards/,-0.5532642006874084,35704.0
agent0/rewards/,-1.0333245992660522,35708.0
agent0/rewards/,-0.7962816953659058,35712.0
agent0/rewards/,-0.5491356253623962,35716.0
agent0/rewards/,-0.9863482117652893,35720.0
agent0/rewards/,-0.4102848470211029,35724.0
agent0/rewards/,-0.7760515809059143,35728.0
agent0/rewards/,-0.5374500751495361,35732.0
agent0/rewards/,-0.5739166736602783,35736.0
agent0/rewards/,-0.4168303608894348,35740.0
agent0/rewards/,-0.9116697311401367,35744.0
agent0/rewards/,-0.8186438679695129,35748.0
agent0/rewards/,-0.7580108046531677,35752.0
agent0/rewards/,-0.5916233062744141,35756.0
agent0/rewards/,-0.7312119603157043,35760.0
agent0/rewards/,-0.383236825466156,35764.0
agent0/rewards/,-0.6643714904785156,35768.0
agent0/rewards/,-0.676520824432373,35772.0
agent0/rewards/,-0.641474723815918,35776.0
agent0/rewards/,-0.7837322354316711,35780.0
agent0/rewards/,-0.4105634391307831,35784.0
agent0/rewards/,-0.702314019203186,35788.0
agent0/rewards/,-0.649269700050354,35792.0
agent0/rewards/,-0.5164896249771118,35796.0
agent0/rewards/,-0.4814789593219757,35800.0
agent0/rewards/,-0.6926189661026001,35804.0
agent0/rewards/,-0.4616304039955139,35808.0
agent0/rewards/,-0.5136215090751648,35812.0
agent0/rewards/,-0.7054365873336792,35816.0
agent0/rewards/,-0.485174298286438,35820.0
agent0/rewards/,-0.7321082949638367,35824.0
agent0/rewards/,-0.6118327975273132,35828.0
agent0/rewards/,-0.9478546380996704,35832.0
agent0/rewards/,-1.0000211000442505,35836.0
agent0/rewards/,-0.7057796716690063,35840.0
agent0/rewards/,-0.8098105192184448,35844.0
agent0/rewards/,-0.7246670722961426,35848.0
agent0/rewards/,-0.5303376317024231,35852.0
agent0/rewards/,-0.7767603397369385,35856.0
agent0/rewards/,-0.638331949710846,35860.0
agent0/rewards/,-0.756244957447052,35864.0
agent0/rewards/,-0.6975417137145996,35868.0
agent0/rewards/,-0.6316021680831909,35872.0
agent0/rewards/,-0.6831476092338562,35876.0
agent0/rewards/,-0.828941285610199,35880.0
agent0/rewards/,-0.8025156259536743,35884.0
agent0/rewards/,-0.5855104327201843,35888.0
agent0/rewards/,-0.8742711544036865,35892.0
agent0/rewards/,-0.5588300228118896,35896.0
agent0/rewards/,-0.5748578310012817,35900.0
agent0/rewards/,-0.857048749923706,35904.0
agent0/rewards/,-0.5090359449386597,35908.0
agent0/rewards/,-0.7303313612937927,35912.0
agent0/rewards/,-0.3430311679840088,35916.0
agent0/rewards/,-0.5926141142845154,35920.0
agent0/rewards/,-0.4991830289363861,35924.0
agent0/rewards/,-0.5947036147117615,35928.0
agent0/rewards/,-0.8373756408691406,35932.0
agent0/rewards/,-0.9275995492935181,35936.0
agent0/rewards/,-0.6169997453689575,35940.0
agent0/rewards/,-0.7632229328155518,35944.0
agent0/rewards/,-0.4282200336456299,35948.0
agent0/rewards/,-0.4538089334964752,35952.0
agent0/rewards/,-0.5485039949417114,35956.0
agent0/rewards/,-0.7410334348678589,35960.0
agent0/rewards/,-0.9910625219345093,35964.0
agent0/rewards/,-0.4820941388607025,35968.0
agent0/rewards/,-0.644870936870575,35972.0
agent0/rewards/,-0.689842164516449,35976.0
agent0/rewards/,-0.5493605136871338,35980.0
agent0/rewards/,-0.7098715305328369,35984.0
agent0/rewards/,-0.33464354276657104,35988.0
agent0/rewards/,-0.7411682605743408,35992.0
agent0/rewards/,-0.8499534130096436,35996.0
agent0/rewards/,-1.0048679113388062,36000.0
agent0/rewards/,-0.5196820497512817,36004.0
agent0/rewards/,-0.7342981696128845,36008.0
agent0/rewards/,-0.7942649722099304,36012.0
agent0/rewards/,-0.6301684975624084,36016.0
agent0/rewards/,-0.5497236251831055,36020.0
agent0/rewards/,-0.6674955487251282,36024.0
agent0/rewards/,-1.0015910863876343,36028.0
agent0/rewards/,-0.8661407232284546,36032.0
agent0/rewards/,-0.6553174257278442,36036.0
agent0/rewards/,-0.7970340847969055,36040.0
agent0/rewards/,-0.6364500522613525,36044.0
agent0/rewards/,-0.5237590670585632,36048.0
agent0/rewards/,-0.8123828768730164,36052.0
agent0/rewards/,-0.9448544383049011,36056.0
agent0/rewards/,-0.793630838394165,36060.0
agent0/rewards/,-0.8113729357719421,36064.0
agent0/rewards/,-0.4673353135585785,36068.0
agent0/rewards/,-0.7566400766372681,36072.0
agent0/rewards/,-0.7480764389038086,36076.0
agent0/rewards/,-0.180022731423378,36080.0
agent0/rewards/,-0.5990168452262878,36084.0
agent0/rewards/,-0.811690092086792,36088.0
agent0/rewards/,-0.7289381623268127,36092.0
agent0/rewards/,-0.6768963932991028,36096.0
agent0/rewards/,-0.8535033464431763,36100.0
agent0/rewards/,-0.6734756827354431,36104.0
agent0/rewards/,-0.8801276087760925,36108.0
agent0/rewards/,-0.5199097990989685,36112.0
agent0/rewards/,-0.6596399545669556,36116.0
agent0/rewards/,-0.777883768081665,36120.0
agent0/rewards/,-0.6640329957008362,36124.0
agent0/rewards/,-0.8240197896957397,36128.0
agent0/rewards/,-0.683775782585144,36132.0
agent0/rewards/,-0.9245973229408264,36136.0
agent0/rewards/,-0.6957181096076965,36140.0
agent0/rewards/,-0.7777835130691528,36144.0
agent0/rewards/,-0.7246760725975037,36148.0
agent0/rewards/,-0.985181987285614,36152.0
agent0/rewards/,-0.8465585708618164,36156.0
agent0/rewards/,-0.7164973020553589,36160.0
agent0/rewards/,-0.7566949725151062,36164.0
agent0/rewards/,-0.6195942163467407,36168.0
agent0/rewards/,-0.500119149684906,36172.0
agent0/rewards/,-0.6132231950759888,36176.0
agent0/rewards/,-0.7392181754112244,36180.0
agent0/rewards/,-0.7459682822227478,36184.0
agent0/rewards/,-0.6830881834030151,36188.0
agent0/rewards/,-0.4795506000518799,36192.0
agent0/rewards/,-0.4425276815891266,36196.0
agent0/rewards/,-0.6692224740982056,36200.0
agent0/rewards/,-0.586845874786377,36204.0
agent0/rewards/,-0.8062888979911804,36208.0
agent0/rewards/,-0.7482473850250244,36212.0
agent0/rewards/,-0.932100236415863,36216.0
agent0/rewards/,-0.7252137660980225,36220.0
agent0/rewards/,-0.6199474334716797,36224.0
agent0/rewards/,-0.603817343711853,36228.0
agent0/rewards/,-0.8306950926780701,36232.0
agent0/rewards/,-0.9218080043792725,36236.0
agent0/rewards/,-0.7781030535697937,36240.0
agent0/rewards/,-0.5524610877037048,36244.0
agent0/rewards/,-0.8487525582313538,36248.0
agent0/rewards/,-0.38241374492645264,36252.0
agent0/rewards/,-0.7065094113349915,36256.0
agent0/rewards/,-0.8147121071815491,36260.0
agent0/rewards/,-0.4370148479938507,36264.0
agent0/rewards/,-0.4823382496833801,36268.0
agent0/rewards/,-0.36383840441703796,36272.0
agent0/rewards/,-0.7331896424293518,36276.0
agent0/rewards/,-0.6779418587684631,36280.0
agent0/rewards/,-0.9152728319168091,36284.0
agent0/rewards/,-0.7239030003547668,36288.0
agent0/rewards/,-0.714672327041626,36292.0
agent0/rewards/,-0.9409786462783813,36296.0
agent0/rewards/,-0.9239614605903625,36300.0
agent0/rewards/,-0.43590909242630005,36304.0
agent0/rewards/,-0.6936326622962952,36308.0
agent0/rewards/,-0.6569398045539856,36312.0
agent0/rewards/,-0.7527452111244202,36316.0
agent0/rewards/,-0.6454724073410034,36320.0
agent0/rewards/,-0.31654590368270874,36324.0
agent0/rewards/,-0.8752733469009399,36328.0
agent0/rewards/,-0.4036175310611725,36332.0
agent0/rewards/,-0.6912081241607666,36336.0
agent0/rewards/,-0.7198666334152222,36340.0
agent0/rewards/,-0.8468027710914612,36344.0
agent0/rewards/,-0.5465443134307861,36348.0
agent0/rewards/,-0.7738710641860962,36352.0
agent0/rewards/,-0.7084696292877197,36356.0
agent0/rewards/,-0.5662844777107239,36360.0
agent0/rewards/,-0.6604585647583008,36364.0
agent0/rewards/,-0.6115580797195435,36368.0
agent0/rewards/,-0.4862980842590332,36372.0
agent0/rewards/,-0.844948947429657,36376.0
agent0/rewards/,-0.6509785652160645,36380.0
agent0/rewards/,-0.8002065420150757,36384.0
agent0/rewards/,-1.089607834815979,36388.0
agent0/rewards/,-0.6670377850532532,36392.0
agent0/rewards/,-0.5625061392784119,36396.0
agent0/rewards/,-0.6699059009552002,36400.0
agent0/rewards/,-0.6407313346862793,36404.0
agent0/rewards/,-0.44705381989479065,36408.0
agent0/rewards/,-0.4057139456272125,36412.0
agent0/rewards/,-0.9570934772491455,36416.0
agent0/rewards/,-0.6019803881645203,36420.0
agent0/rewards/,-0.6505656242370605,36424.0
agent0/rewards/,-0.7785956263542175,36428.0
agent0/rewards/,-0.6597262024879456,36432.0
agent0/rewards/,-0.7181220650672913,36436.0
agent0/rewards/,-0.7245471477508545,36440.0
agent0/rewards/,-0.8530005216598511,36444.0
agent0/rewards/,-0.49085718393325806,36448.0
agent0/rewards/,-0.5231894254684448,36452.0
agent0/rewards/,-0.7031868696212769,36456.0
agent0/rewards/,-0.990143358707428,36460.0
agent0/rewards/,-0.8330568075180054,36464.0
agent0/rewards/,-0.54075688123703,36468.0
agent0/rewards/,-0.7335915565490723,36472.0
agent0/rewards/,-0.5679118037223816,36476.0
agent0/rewards/,-0.724976658821106,36480.0
agent0/rewards/,-0.6728302836418152,36484.0
agent0/rewards/,-0.7876814603805542,36488.0
agent0/rewards/,-0.44461795687675476,36492.0
agent0/rewards/,-1.0093891620635986,36496.0
agent0/rewards/,-0.8157942295074463,36500.0
agent0/rewards/,-0.740101158618927,36504.0
agent0/rewards/,-0.7275788187980652,36508.0
agent0/rewards/,-1.012805700302124,36512.0
agent0/rewards/,-0.4813571572303772,36516.0
agent0/rewards/,-0.7966352701187134,36520.0
agent0/rewards/,-0.6396000981330872,36524.0
agent0/rewards/,-0.4902702867984772,36528.0
agent0/rewards/,-0.7471129298210144,36532.0
agent0/rewards/,-0.8657677173614502,36536.0
agent0/rewards/,-0.8886061310768127,36540.0
agent0/rewards/,-0.9991092085838318,36544.0
agent0/rewards/,-0.7046428322792053,36548.0
agent0/rewards/,-0.8542826175689697,36552.0
agent0/rewards/,-0.5737223625183105,36556.0
agent0/rewards/,-0.5772568583488464,36560.0
agent0/rewards/,-0.7571361064910889,36564.0
agent0/rewards/,-0.5237727165222168,36568.0
agent0/rewards/,-0.5764634013175964,36572.0
agent0/rewards/,-0.685764729976654,36576.0
agent0/rewards/,-0.7932169437408447,36580.0
agent0/rewards/,-0.9428166151046753,36584.0
agent0/rewards/,-0.5503058433532715,36588.0
agent0/rewards/,-1.1725496053695679,36592.0
agent0/rewards/,-0.41232210397720337,36596.0
agent0/rewards/,-0.6210096478462219,36600.0
agent0/rewards/,-0.9567574858665466,36604.0
agent0/rewards/,-0.7601861357688904,36608.0
agent0/rewards/,-0.58448326587677,36612.0
agent0/rewards/,-0.6634781360626221,36616.0
agent0/rewards/,-0.908669114112854,36620.0
agent0/rewards/,-0.3779897093772888,36624.0
agent0/rewards/,-0.6201816201210022,36628.0
agent0/rewards/,-0.7253276705741882,36632.0
agent0/rewards/,-0.7867155075073242,36636.0
agent0/rewards/,-0.7450387477874756,36640.0
agent0/rewards/,-0.8287891745567322,36644.0
agent0/rewards/,-0.7404746413230896,36648.0
agent0/rewards/,-0.6195347309112549,36652.0
agent0/rewards/,-1.1628321409225464,36656.0
agent0/rewards/,-0.842384934425354,36660.0
agent0/rewards/,-0.3647911846637726,36664.0
agent0/rewards/,-0.6646885275840759,36668.0
agent0/rewards/,-0.5140703320503235,36672.0
agent0/rewards/,-0.9079820513725281,36676.0
agent0/rewards/,-0.5495648384094238,36680.0
agent0/rewards/,-0.7539172768592834,36684.0
agent0/rewards/,-0.8001111149787903,36688.0
agent0/rewards/,-0.5136266946792603,36692.0
agent0/rewards/,-0.7523021101951599,36696.0
agent0/rewards/,-1.1552461385726929,36700.0
agent0/rewards/,-0.7204769849777222,36704.0
agent0/rewards/,-0.9247257113456726,36708.0
agent0/rewards/,-0.5793361663818359,36712.0
agent0/rewards/,-0.5872909426689148,36716.0
agent0/rewards/,-0.6011034846305847,36720.0
agent0/rewards/,-0.796870768070221,36724.0
agent0/rewards/,-0.6937578320503235,36728.0
agent0/rewards/,-0.17294661700725555,36732.0
agent0/rewards/,-0.5420773029327393,36736.0
agent0/rewards/,-0.8155110478401184,36740.0
agent0/rewards/,-0.6390950679779053,36744.0
agent0/rewards/,-0.6491679549217224,36748.0
agent0/rewards/,-0.45623257756233215,36752.0
agent0/rewards/,-0.7478263974189758,36756.0
agent0/rewards/,-0.6856604814529419,36760.0
agent0/rewards/,-0.4683923125267029,36764.0
agent0/rewards/,-0.9853994846343994,36768.0
agent0/rewards/,-0.8236632347106934,36772.0
agent0/rewards/,-0.8122710585594177,36776.0
agent0/rewards/,-0.795394241809845,36780.0
agent0/rewards/,-0.462093710899353,36784.0
agent0/rewards/,-0.7372344136238098,36788.0
agent0/rewards/,-1.2274596691131592,36792.0
agent0/rewards/,-0.9190137982368469,36796.0
agent0/rewards/,-0.7678720951080322,36800.0
agent0/rewards/,-0.8516775369644165,36804.0
agent0/rewards/,-0.4774084687232971,36808.0
agent0/rewards/,-0.9548167586326599,36812.0
agent0/rewards/,-0.893656849861145,36816.0
agent0/rewards/,-0.3730042576789856,36820.0
agent0/rewards/,-0.9339421391487122,36824.0
agent0/rewards/,-0.850658655166626,36828.0
agent0/rewards/,-0.6540724039077759,36832.0
agent0/rewards/,-0.8753429651260376,36836.0
agent0/rewards/,-0.5499390959739685,36840.0
agent0/rewards/,-0.6224886775016785,36844.0
agent0/rewards/,-0.7225564122200012,36848.0
agent0/rewards/,-0.6474053859710693,36852.0
agent0/rewards/,-0.7857014536857605,36856.0
agent0/rewards/,-0.5950095057487488,36860.0
agent0/rewards/,-0.7459441423416138,36864.0
agent0/rewards/,-0.44112852215766907,36868.0
agent0/rewards/,-0.4202617108821869,36872.0
agent0/rewards/,-0.6538925170898438,36876.0
agent0/rewards/,-0.5719540119171143,36880.0
agent0/rewards/,-1.0018712282180786,36884.0
agent0/rewards/,-0.5396314859390259,36888.0
agent0/rewards/,-0.6542040705680847,36892.0
agent0/rewards/,-0.7159087061882019,36896.0
agent0/rewards/,-0.649294912815094,36900.0
agent0/rewards/,-0.9595205783843994,36904.0
agent0/rewards/,-0.730013906955719,36908.0
agent0/rewards/,-0.7175427675247192,36912.0
agent0/rewards/,-0.6707636117935181,36916.0
agent0/rewards/,-0.6301165223121643,36920.0
agent0/rewards/,-0.6963316202163696,36924.0
agent0/rewards/,-0.8014612197875977,36928.0
agent0/rewards/,-0.6258670091629028,36932.0
agent0/rewards/,-0.4576004147529602,36936.0
agent0/rewards/,-0.8308364152908325,36940.0
agent0/rewards/,-0.8794906139373779,36944.0
agent0/rewards/,-0.7861025929450989,36948.0
agent0/rewards/,-0.6320493221282959,36952.0
agent0/rewards/,-0.8047540783882141,36956.0
agent0/rewards/,-0.7667152881622314,36960.0
agent0/rewards/,-0.6415308117866516,36964.0
agent0/rewards/,-0.6329092979431152,36968.0
agent0/rewards/,-0.5354630351066589,36972.0
agent0/rewards/,-0.5340389013290405,36976.0
agent0/rewards/,-0.36365988850593567,36980.0
agent0/rewards/,-0.727988064289093,36984.0
agent0/rewards/,-0.6339778900146484,36988.0
agent0/rewards/,-0.604705810546875,36992.0
agent0/rewards/,-0.6778810620307922,36996.0
agent0/rewards/,-0.5882639288902283,37000.0
agent0/rewards/,-0.5580675601959229,37004.0
agent0/rewards/,-0.6538594365119934,37008.0
agent0/rewards/,-0.6977653503417969,37012.0
agent0/rewards/,-0.8549131751060486,37016.0
agent0/rewards/,-0.6428477168083191,37020.0
agent0/rewards/,-0.5886521935462952,37024.0
agent0/rewards/,-1.060468316078186,37028.0
agent0/rewards/,-0.44763824343681335,37032.0
agent0/rewards/,-0.8779897093772888,37036.0
agent0/rewards/,-0.3869587481021881,37040.0
agent0/rewards/,-0.6853098273277283,37044.0
agent0/rewards/,-0.6656309366226196,37048.0
agent0/rewards/,-0.6068015098571777,37052.0
agent0/rewards/,-0.951076865196228,37056.0
agent0/rewards/,-0.8569820523262024,37060.0
agent0/rewards/,-0.6574548482894897,37064.0
agent0/rewards/,-1.1314259767532349,37068.0
agent0/rewards/,-0.5046717524528503,37072.0
agent0/rewards/,-0.789089024066925,37076.0
agent0/rewards/,-0.5159294009208679,37080.0
agent0/rewards/,-0.7688323259353638,37084.0
agent0/rewards/,-0.5409383177757263,37088.0
agent0/rewards/,-0.6727960109710693,37092.0
agent0/rewards/,-0.539928138256073,37096.0
agent0/rewards/,-1.018490195274353,37100.0
agent0/rewards/,-0.8602163791656494,37104.0
agent0/rewards/,-0.7465051412582397,37108.0
agent0/rewards/,-0.5672167539596558,37112.0
agent0/rewards/,-0.44116345047950745,37116.0
agent0/rewards/,-0.6243532299995422,37120.0
agent0/rewards/,-0.5958754420280457,37124.0
agent0/rewards/,-0.6158392429351807,37128.0
agent0/rewards/,-0.8185145854949951,37132.0
agent0/rewards/,-0.7035323977470398,37136.0
agent0/rewards/,-0.7079792618751526,37140.0
agent0/rewards/,-0.9258127212524414,37144.0
agent0/rewards/,-0.9210090637207031,37148.0
agent0/rewards/,-0.949755847454071,37152.0
agent0/rewards/,-0.8243627548217773,37156.0
agent0/rewards/,-0.7675396203994751,37160.0
agent0/rewards/,-0.5662438869476318,37164.0
agent0/rewards/,-0.798795759677887,37168.0
agent0/rewards/,-0.7922348380088806,37172.0
agent0/rewards/,-0.6150405406951904,37176.0
agent0/rewards/,-0.7395643591880798,37180.0
agent0/rewards/,-0.8171476125717163,37184.0
agent0/rewards/,-0.7843672633171082,37188.0
agent0/rewards/,-0.22704917192459106,37192.0
agent0/rewards/,-0.7449005246162415,37196.0
agent0/rewards/,-0.6635594367980957,37200.0
agent0/rewards/,-0.7442063093185425,37204.0
agent0/rewards/,-0.4800109565258026,37208.0
agent0/rewards/,-0.7237182855606079,37212.0
agent0/rewards/,-0.5426634550094604,37216.0
agent0/rewards/,-0.7051871418952942,37220.0
agent0/rewards/,-0.6310609579086304,37224.0
agent0/rewards/,-0.7466920018196106,37228.0
agent0/rewards/,-0.5338779091835022,37232.0
agent0/rewards/,-0.6209566593170166,37236.0
agent0/rewards/,-0.5021767020225525,37240.0
agent0/rewards/,-0.8454099297523499,37244.0
agent0/rewards/,-0.5552223920822144,37248.0
agent0/rewards/,-0.9408806562423706,37252.0
agent0/rewards/,-0.6716293096542358,37256.0
agent0/rewards/,-0.757521390914917,37260.0
agent0/rewards/,-0.6741786003112793,37264.0
agent0/rewards/,-0.7327539920806885,37268.0
agent0/rewards/,-0.8336496949195862,37272.0
agent0/rewards/,-0.5634492039680481,37276.0
agent0/rewards/,-0.9084709882736206,37280.0
agent0/rewards/,-0.6539573073387146,37284.0
agent0/rewards/,-0.7409198880195618,37288.0
agent0/rewards/,-0.7337988615036011,37292.0
agent0/rewards/,-0.5739318132400513,37296.0
agent0/rewards/,-0.9126651883125305,37300.0
agent0/rewards/,-0.9768580794334412,37304.0
agent0/rewards/,-0.6033477187156677,37308.0
agent0/rewards/,-0.44796061515808105,37312.0
agent0/rewards/,-0.8161172866821289,37316.0
agent0/rewards/,-0.6816532611846924,37320.0
agent0/rewards/,-0.7128300666809082,37324.0
agent0/rewards/,-0.8954158425331116,37328.0
agent0/rewards/,-0.6878093481063843,37332.0
agent0/rewards/,-0.5191553235054016,37336.0
agent0/rewards/,-0.858688235282898,37340.0
agent0/rewards/,-0.6132139563560486,37344.0
agent0/rewards/,-0.425537109375,37348.0
agent0/rewards/,-0.345598965883255,37352.0
agent0/rewards/,-0.5524438619613647,37356.0
agent0/rewards/,-0.8590359687805176,37360.0
agent0/rewards/,-0.8450560569763184,37364.0
agent0/rewards/,-0.5766670107841492,37368.0
agent0/rewards/,-0.36473700404167175,37372.0
agent0/rewards/,-0.7165863513946533,37376.0
agent0/rewards/,-0.8113846182823181,37380.0
agent0/rewards/,-0.8964210748672485,37384.0
agent0/rewards/,-0.7799865007400513,37388.0
agent0/rewards/,-0.8021211624145508,37392.0
agent0/rewards/,-0.6696636080741882,37396.0
agent0/rewards/,-0.6800310015678406,37400.0
agent0/rewards/,-0.6318549513816833,37404.0
agent0/rewards/,-0.7355681657791138,37408.0
agent0/rewards/,-0.24788908660411835,37412.0
agent0/rewards/,-0.6077298521995544,37416.0
agent0/rewards/,-0.6407915949821472,37420.0
agent0/rewards/,-0.7435839176177979,37424.0
agent0/rewards/,-0.7058064937591553,37428.0
agent0/rewards/,-0.6588923335075378,37432.0
agent0/rewards/,-0.5954868197441101,37436.0
agent0/rewards/,-0.602748692035675,37440.0
agent0/rewards/,-0.6499941349029541,37444.0
agent0/rewards/,-0.6697945594787598,37448.0
agent0/rewards/,-0.4468849003314972,37452.0
agent0/rewards/,-0.918408989906311,37456.0
agent0/rewards/,-0.742429792881012,37460.0
agent0/rewards/,-0.773099958896637,37464.0
agent0/rewards/,-0.9040513038635254,37468.0
agent0/rewards/,-0.4632346034049988,37472.0
agent0/rewards/,-0.7095466256141663,37476.0
agent0/rewards/,-0.5796502828598022,37480.0
agent0/rewards/,-1.0306910276412964,37484.0
agent0/rewards/,-0.5991044044494629,37488.0
agent0/rewards/,-0.7562390565872192,37492.0
agent0/rewards/,-0.7753981351852417,37496.0
agent0/rewards/,-0.7876270413398743,37500.0
agent0/rewards/,-0.806894063949585,37504.0
agent0/rewards/,-0.7745583653450012,37508.0
agent0/rewards/,-0.6411751508712769,37512.0
agent0/rewards/,-0.6253849267959595,37516.0
agent0/rewards/,-0.3556043207645416,37520.0
agent0/rewards/,-0.6803920865058899,37524.0
agent0/rewards/,-0.7795010209083557,37528.0
agent0/rewards/,-0.8092061281204224,37532.0
agent0/rewards/,-0.8944268226623535,37536.0
agent0/rewards/,-0.8236528635025024,37540.0
agent0/rewards/,-0.7452025413513184,37544.0
agent0/rewards/,-0.7094409465789795,37548.0
agent0/rewards/,-0.6368496417999268,37552.0
agent0/rewards/,-0.6756157279014587,37556.0
agent0/rewards/,-0.6609795689582825,37560.0
agent0/rewards/,-0.5619773268699646,37564.0
agent0/rewards/,-0.6742972731590271,37568.0
agent0/rewards/,-0.9149966835975647,37572.0
agent0/rewards/,-0.8485047221183777,37576.0
agent0/rewards/,-0.7841633558273315,37580.0
agent0/rewards/,-0.776344895362854,37584.0
agent0/rewards/,-0.5818082690238953,37588.0
agent0/rewards/,-0.8576599955558777,37592.0
agent0/rewards/,-0.9301233291625977,37596.0
agent0/rewards/,-0.6588456630706787,37600.0
agent0/rewards/,-0.8182816505432129,37604.0
agent0/rewards/,-0.5244244933128357,37608.0
agent0/rewards/,-0.6457396149635315,37612.0
agent0/rewards/,-0.6530868411064148,37616.0
